transID,fromBankAccount,toBankAccount,amount,method,status,surplus,fees,typeID,content,createDate
1165,8203283023,6303485293,47783873.89,wire transfer,success,6465811.97,9556.77,6,8203283023 chuyen den 6303485293,2024-09-12 06:28:20
1166,6496913603,6303485293,14100979.44,atm card,success,22962132.94,2820.2,9,6496913603 chuyen den 6303485293,2024-09-12 06:28:40
1167,5920548482,6496913603,14510616.44,atm card,success,23162394.42,2902.12,4,5920548482 chuyen den 6496913603,2024-09-12 06:29:00
1168,3052928452,2843848429,44681132.65,credit card,success,19439941.91,8936.23,10,3052928452 chuyen den 2843848429,2024-09-12 06:29:20
1169,1333924038,6303485293,39106091.65,atm card,success,4588419.23,7821.22,5,1333924038 chuyen den 6303485293,2024-09-12 06:29:40
1170,5920548482,3960086839,4678102.53,credit card,success,46902645.92,935.62,10,5920548482 chuyen den 3960086839,2024-09-12 06:30:00
1171,3052928452,1333924038,18492332.43,wire transfer,success,33004274.11,3698.47,8,3052928452 chuyen den 1333924038,2024-09-12 06:30:20
1172,1333924038,9274922399,25233646.25,wire transfer,success,41565292.48,5046.73,4,1333924038 chuyen den 9274922399,2024-09-12 06:30:40
1173,6303485293,7976125545,2688501.08,atm card,success,19451227.36,537.7,3,6303485293 chuyen den 7976125545,2024-09-12 06:31:00
1174,9274922399,8203283023,40469349.07,credit card,success,10594111.06,8093.87,1,9274922399 chuyen den 8203283023,2024-09-12 06:31:20
1175,1333924038,3052928452,9086883.65,credit card,success,20684820.4,1817.38,7,1333924038 chuyen den 3052928452,2024-09-12 06:31:40
1176,2843848429,1333924038,20998622.82,credit card,success,45375410.76,4199.72,7,2843848429 chuyen den 1333924038,2024-09-12 06:32:00
1177,9274922399,6303485293,15203223.72,debit card,success,27937543.3,3040.64,8,9274922399 chuyen den 6303485293,2024-09-12 06:32:20
1178,9274922399,7976125545,44781954.37,debit card,success,34235275.87,8956.39,4,9274922399 chuyen den 7976125545,2024-09-12 06:32:40
1179,8203283023,5920548482,2581488.66,credit card,success,35835198.72,516.3,3,8203283023 chuyen den 5920548482,2024-09-12 06:33:00
1180,2843848429,7976125545,46459047.31,atm card,success,37442403.09,9291.81,6,2843848429 chuyen den 7976125545,2024-09-12 06:33:20
1181,1333924038,6303485293,38833216.13,credit card,success,31014559.35,7766.64,7,1333924038 chuyen den 6303485293,2024-09-12 06:33:40
1182,5920548482,5920548482,19312556.12,wire transfer,success,7450063.13,3862.51,8,5920548482 chuyen den 5920548482,2024-09-12 06:34:00
1183,1333924038,5920548482,18169430.68,wire transfer,success,48851550.62,3633.89,10,1333924038 chuyen den 5920548482,2024-09-12 06:34:20
1184,8203283023,5920548482,6448719.04,atm card,success,6779879.7,1289.74,4,8203283023 chuyen den 5920548482,2024-09-12 06:34:40
1185,9274922399,6496913603,14914544.15,debit card,success,3343826.39,2982.91,2,9274922399 chuyen den 6496913603,2024-09-12 06:35:00
1186,7976125545,7976125545,5010692.09,atm card,success,42550680.42,1002.14,4,7976125545 chuyen den 7976125545,2024-09-12 06:35:20
1187,3960086839,8203283023,44915544.04,debit card,success,23770923.77,8983.11,4,3960086839 chuyen den 8203283023,2024-09-12 06:35:40
1188,9274922399,6303485293,10054200.66,credit card,success,3005806.73,2010.84,2,9274922399 chuyen den 6303485293,2024-09-12 06:36:00
1189,6303485293,2843848429,31919034.24,atm card,success,15640223.9,6383.81,2,6303485293 chuyen den 2843848429,2024-09-12 06:36:20
1190,8203283023,6303485293,21756677.27,credit card,success,47795843.93,4351.34,5,8203283023 chuyen den 6303485293,2024-09-12 06:36:40
1191,3960086839,6303485293,14989107.07,atm card,success,3038406.7,2997.82,2,3960086839 chuyen den 6303485293,2024-09-12 06:37:00
1192,8203283023,3052928452,13952362.06,credit card,success,32823391.44,2790.47,2,8203283023 chuyen den 3052928452,2024-09-12 06:37:20
1193,5920548482,1333924038,11210263.04,wire transfer,success,33798722.18,2242.05,5,5920548482 chuyen den 1333924038,2024-09-12 06:37:40
1194,5920548482,6303485293,49385322.44,atm card,success,11368570.77,9877.06,10,5920548482 chuyen den 6303485293,2024-09-12 06:38:00
1195,3052928452,6303485293,18024365.81,debit card,success,36489873.91,3604.87,4,3052928452 chuyen den 6303485293,2024-09-12 06:38:20
1196,6303485293,5920548482,11572538.26,wire transfer,success,1878287.71,2314.51,2,6303485293 chuyen den 5920548482,2024-09-12 06:38:40
1197,1333924038,3960086839,14682115.44,wire transfer,success,49312849.0,2936.42,9,1333924038 chuyen den 3960086839,2024-09-12 06:39:00
1198,3052928452,2843848429,32260224.16,credit card,success,21326675.07,6452.04,4,3052928452 chuyen den 2843848429,2024-09-12 06:39:20
1199,6496913603,7976125545,37971527.03,credit card,success,42134013.47,7594.31,9,6496913603 chuyen den 7976125545,2024-09-12 06:39:40
1200,9274922399,6303485293,12703310.75,debit card,success,41666857.39,2540.66,1,9274922399 chuyen den 6303485293,2024-09-12 06:40:00
1201,8203283023,8203283023,26624925.98,debit card,success,24029659.11,5324.99,8,8203283023 chuyen den 8203283023,2024-09-12 06:40:20
1202,9274922399,1333924038,37366657.36,atm card,success,2295958.99,7473.33,6,9274922399 chuyen den 1333924038,2024-09-12 06:40:40
1203,8203283023,5920548482,23905519.79,atm card,success,44491811.11,4781.1,4,8203283023 chuyen den 5920548482,2024-09-12 06:41:00
1204,7976125545,6303485293,18988711.51,debit card,success,42990768.96,3797.74,9,7976125545 chuyen den 6303485293,2024-09-12 06:41:20
1205,3960086839,1333924038,33677564.26,wire transfer,success,41764892.16,6735.51,7,3960086839 chuyen den 1333924038,2024-09-12 06:41:40
1206,1333924038,2843848429,12871276.83,atm card,success,49713272.69,2574.26,7,1333924038 chuyen den 2843848429,2024-09-12 06:42:00
1207,8203283023,1333924038,40360042.79,wire transfer,success,36235754.54,8072.01,8,8203283023 chuyen den 1333924038,2024-09-12 06:42:20
1208,5920548482,3052928452,48858346.37,credit card,success,12499603.2,9771.67,3,5920548482 chuyen den 3052928452,2024-09-12 06:42:40
1209,2843848429,3960086839,47274514.63,credit card,success,16682743.06,9454.9,4,2843848429 chuyen den 3960086839,2024-09-12 06:43:00
1210,1333924038,9274922399,33540305.0,credit card,success,19350730.1,6708.06,2,1333924038 chuyen den 9274922399,2024-09-12 06:43:20
1211,5920548482,7976125545,18778178.29,debit card,success,19553691.57,3755.64,8,5920548482 chuyen den 7976125545,2024-09-12 06:43:40
1212,8203283023,6303485293,17993038.83,credit card,success,20154463.35,3598.61,1,8203283023 chuyen den 6303485293,2024-09-12 06:44:00
1213,6496913603,6496913603,17442400.71,atm card,success,14541279.75,3488.48,1,6496913603 chuyen den 6496913603,2024-09-12 06:44:20
1214,6303485293,1333924038,35569791.87,atm card,success,7860708.54,7113.96,2,6303485293 chuyen den 1333924038,2024-09-12 06:44:40
1215,6303485293,5920548482,15012713.71,debit card,success,47146912.63,3002.54,7,6303485293 chuyen den 5920548482,2024-09-12 06:45:00
1216,3960086839,3960086839,19091106.45,wire transfer,success,6957771.1,3818.22,7,3960086839 chuyen den 3960086839,2024-09-12 06:45:20
1217,3960086839,6496913603,30856674.97,credit card,success,21491052.07,6171.33,7,3960086839 chuyen den 6496913603,2024-09-12 06:45:40
1218,9274922399,2843848429,21801290.99,debit card,success,13106858.64,4360.26,2,9274922399 chuyen den 2843848429,2024-09-12 06:46:00
1219,1333924038,8203283023,21994727.72,credit card,success,45238619.6,4398.95,9,1333924038 chuyen den 8203283023,2024-09-12 06:46:20
1220,6303485293,2843848429,42650015.35,atm card,success,24878676.01,8530.0,4,6303485293 chuyen den 2843848429,2024-09-12 06:46:40
1221,5920548482,7976125545,44585973.7,wire transfer,success,27331526.65,8917.19,3,5920548482 chuyen den 7976125545,2024-09-12 06:47:00
1222,6496913603,7976125545,35086524.58,credit card,success,49342385.35,7017.3,3,6496913603 chuyen den 7976125545,2024-09-12 06:47:20
1223,1333924038,9274922399,5493113.06,wire transfer,success,46133217.28,1098.62,2,1333924038 chuyen den 9274922399,2024-09-12 06:47:40
1224,6496913603,6303485293,41307050.43,atm card,success,37356465.01,8261.41,10,6496913603 chuyen den 6303485293,2024-09-12 06:48:00
1225,8203283023,6303485293,19049936.64,debit card,success,24193134.24,3809.99,9,8203283023 chuyen den 6303485293,2024-09-12 06:48:20
1226,6496913603,7976125545,27109688.22,debit card,success,31578695.68,5421.94,6,6496913603 chuyen den 7976125545,2024-09-12 06:48:40
1227,8203283023,6496913603,48700586.96,wire transfer,success,9984800.91,9740.12,9,8203283023 chuyen den 6496913603,2024-09-12 06:49:00
1228,3052928452,5920548482,34429599.31,wire transfer,success,28655550.63,6885.92,1,3052928452 chuyen den 5920548482,2024-09-12 06:49:20
1229,3052928452,3052928452,22368262.54,credit card,success,47376856.95,4473.65,1,3052928452 chuyen den 3052928452,2024-09-12 06:49:40
1230,3960086839,1333924038,45741936.71,debit card,success,12303931.47,9148.39,2,3960086839 chuyen den 1333924038,2024-09-12 06:50:00
1231,2843848429,3960086839,1587848.34,credit card,success,5788059.15,317.57,8,2843848429 chuyen den 3960086839,2024-09-12 06:50:20
1232,6303485293,1333924038,46886567.22,atm card,success,29139302.59,9377.31,8,6303485293 chuyen den 1333924038,2024-09-12 06:50:40
1233,1333924038,3052928452,9464353.69,debit card,success,17038211.7,1892.87,2,1333924038 chuyen den 3052928452,2024-09-12 06:51:00
1234,6496913603,7976125545,3413787.29,atm card,success,41727852.46,682.76,2,6496913603 chuyen den 7976125545,2024-09-12 06:51:20
1235,9274922399,8203283023,39975838.25,debit card,success,6077625.62,7995.17,9,9274922399 chuyen den 8203283023,2024-09-12 06:51:40
1236,3960086839,1333924038,12587095.68,credit card,success,42667145.07,2517.42,10,3960086839 chuyen den 1333924038,2024-09-12 06:52:00
1237,6496913603,1333924038,7359558.12,wire transfer,success,16754157.39,1471.91,4,6496913603 chuyen den 1333924038,2024-09-12 06:52:20
1238,1333924038,8203283023,22591795.84,debit card,success,27769323.33,4518.36,1,1333924038 chuyen den 8203283023,2024-09-12 06:52:40
1239,6496913603,6496913603,8706105.14,wire transfer,success,21485541.01,1741.22,10,6496913603 chuyen den 6496913603,2024-09-12 06:53:00
1240,1333924038,3960086839,47940534.16,atm card,success,36531285.28,9588.11,4,1333924038 chuyen den 3960086839,2024-09-12 06:53:20
1241,1333924038,6303485293,38407992.27,credit card,success,2564063.67,7681.6,1,1333924038 chuyen den 6303485293,2024-09-12 06:53:40
1242,6303485293,6496913603,36392917.8,debit card,success,43514884.22,7278.58,6,6303485293 chuyen den 6496913603,2024-09-12 06:54:00
1243,6303485293,5920548482,32998543.59,atm card,success,42094365.01,6599.71,6,6303485293 chuyen den 5920548482,2024-09-12 06:54:20
1244,2843848429,7976125545,4548293.39,wire transfer,success,19752733.14,909.66,10,2843848429 chuyen den 7976125545,2024-09-12 06:54:40
1245,8203283023,3960086839,5812491.31,credit card,success,2516783.66,1162.5,9,8203283023 chuyen den 3960086839,2024-09-12 06:55:00
1246,7976125545,9274922399,19866616.45,credit card,success,13214938.23,3973.32,3,7976125545 chuyen den 9274922399,2024-09-12 06:55:20
1247,7976125545,3960086839,26321487.35,atm card,success,47281418.17,5264.3,1,7976125545 chuyen den 3960086839,2024-09-12 06:55:40
1248,3960086839,9274922399,14881503.19,wire transfer,success,14336258.05,2976.3,4,3960086839 chuyen den 9274922399,2024-09-12 06:56:00
1249,5920548482,6303485293,47515330.2,atm card,success,19216803.96,9503.07,6,5920548482 chuyen den 6303485293,2024-09-12 06:56:20
1250,8203283023,2843848429,32227096.67,wire transfer,success,11237403.85,6445.42,10,8203283023 chuyen den 2843848429,2024-09-12 06:56:40
1251,1333924038,5920548482,1289136.0,credit card,success,1482188.43,257.83,1,1333924038 chuyen den 5920548482,2024-09-12 06:57:00
1252,7976125545,7976125545,6375807.82,atm card,success,30870554.2,1275.16,9,7976125545 chuyen den 7976125545,2024-09-12 06:57:20
1253,3052928452,3960086839,17873881.76,atm card,success,48540612.98,3574.78,2,3052928452 chuyen den 3960086839,2024-09-12 06:57:40
1254,9274922399,7976125545,9237058.82,wire transfer,success,30113286.27,1847.41,4,9274922399 chuyen den 7976125545,2024-09-12 06:58:00
1255,5920548482,3960086839,8947414.93,wire transfer,success,20369394.94,1789.48,7,5920548482 chuyen den 3960086839,2024-09-12 06:58:20
1256,6303485293,6303485293,42235901.64,credit card,success,48761113.76,8447.18,7,6303485293 chuyen den 6303485293,2024-09-12 06:58:40
1257,5920548482,1333924038,43827490.01,debit card,success,43375523.25,8765.5,4,5920548482 chuyen den 1333924038,2024-09-12 06:59:00
1258,2843848429,8203283023,32859141.24,wire transfer,success,12996719.69,6571.83,3,2843848429 chuyen den 8203283023,2024-09-12 06:59:20
1259,8203283023,3960086839,21040975.27,wire transfer,success,35096581.03,4208.2,4,8203283023 chuyen den 3960086839,2024-09-12 06:59:40
1260,6496913603,8203283023,37294547.01,wire transfer,success,11789756.61,7458.91,9,6496913603 chuyen den 8203283023,2024-09-12 07:00:00
1261,8203283023,6303485293,46601692.1,credit card,success,29962586.62,9320.34,2,8203283023 chuyen den 6303485293,2024-09-12 07:00:20
1262,2843848429,6496913603,8711404.91,credit card,success,25779172.4,1742.28,5,2843848429 chuyen den 6496913603,2024-09-12 07:00:40
1263,2843848429,3052928452,36804392.23,debit card,success,38322237.25,7360.88,7,2843848429 chuyen den 3052928452,2024-09-12 07:01:00
1264,7976125545,2843848429,24504788.64,debit card,success,21436770.12,4900.96,10,7976125545 chuyen den 2843848429,2024-09-12 07:01:20
1265,3960086839,9274922399,47796916.73,atm card,success,48208186.76,9559.38,1,3960086839 chuyen den 9274922399,2024-09-12 07:01:40
1266,3960086839,1333924038,4201853.44,atm card,success,26712794.17,840.37,2,3960086839 chuyen den 1333924038,2024-09-12 07:02:00
1267,2843848429,3052928452,44296478.86,credit card,success,42749678.84,8859.3,8,2843848429 chuyen den 3052928452,2024-09-12 07:02:20
1268,6496913603,7976125545,1486119.57,atm card,success,11097985.74,297.22,5,6496913603 chuyen den 7976125545,2024-09-12 07:02:40
1269,3960086839,6303485293,27699178.26,credit card,success,30262364.5,5539.84,7,3960086839 chuyen den 6303485293,2024-09-12 07:03:00
1270,1333924038,8203283023,26610529.94,debit card,success,26272593.7,5322.11,3,1333924038 chuyen den 8203283023,2024-09-12 07:03:20
1271,6303485293,3960086839,49893721.21,debit card,success,47005398.97,9978.74,5,6303485293 chuyen den 3960086839,2024-09-12 07:03:40
1272,3052928452,8203283023,9566194.51,debit card,success,9050418.08,1913.24,3,3052928452 chuyen den 8203283023,2024-09-12 07:04:00
1273,9274922399,6303485293,18742240.1,atm card,success,44361437.65,3748.45,2,9274922399 chuyen den 6303485293,2024-09-12 07:04:20
1274,2843848429,9274922399,33019144.54,atm card,success,11153513.63,6603.83,9,2843848429 chuyen den 9274922399,2024-09-12 07:04:40
1275,6496913603,1333924038,6712041.85,debit card,success,36409011.5,1342.41,7,6496913603 chuyen den 1333924038,2024-09-12 07:05:00
1276,1333924038,6303485293,34805188.05,credit card,success,49585897.37,6961.04,9,1333924038 chuyen den 6303485293,2024-09-12 07:05:20
1277,9274922399,5920548482,49510435.06,atm card,success,3008887.16,9902.09,6,9274922399 chuyen den 5920548482,2024-09-12 07:05:40
1278,5920548482,5920548482,25694639.02,debit card,success,34989368.78,5138.93,7,5920548482 chuyen den 5920548482,2024-09-12 07:06:00
1279,1333924038,3052928452,27197143.89,debit card,success,10880642.5,5439.43,6,1333924038 chuyen den 3052928452,2024-09-12 07:06:20
1280,6303485293,3052928452,3721179.68,atm card,success,39959280.2,744.24,2,6303485293 chuyen den 3052928452,2024-09-12 07:06:40
1281,1333924038,6496913603,35107960.46,debit card,success,19694496.29,7021.59,1,1333924038 chuyen den 6496913603,2024-09-12 07:07:00
1282,3960086839,6303485293,12019238.88,atm card,success,10508338.36,2403.85,2,3960086839 chuyen den 6303485293,2024-09-12 07:07:20
1283,1333924038,6303485293,44984290.95,atm card,success,31261988.73,8996.86,4,1333924038 chuyen den 6303485293,2024-09-12 07:07:40
1284,9274922399,6303485293,15668010.89,debit card,success,17811311.81,3133.6,1,9274922399 chuyen den 6303485293,2024-09-12 07:08:00
1285,3960086839,6303485293,21559432.17,credit card,success,20830781.18,4311.89,7,3960086839 chuyen den 6303485293,2024-09-12 07:08:20
1286,5920548482,5920548482,36041844.17,credit card,success,10982565.17,7208.37,3,5920548482 chuyen den 5920548482,2024-09-12 07:08:40
1287,7976125545,3052928452,12419396.47,debit card,success,29685949.17,2483.88,5,7976125545 chuyen den 3052928452,2024-09-12 07:09:00
1288,3960086839,3052928452,33023475.65,atm card,success,2463916.01,6604.7,8,3960086839 chuyen den 3052928452,2024-09-12 07:09:20
1289,2843848429,9274922399,33406543.96,atm card,success,43131601.49,6681.31,6,2843848429 chuyen den 9274922399,2024-09-12 07:09:40
1290,3960086839,1333924038,46045816.22,wire transfer,success,9517871.39,9209.16,7,3960086839 chuyen den 1333924038,2024-09-12 07:10:00
1291,3960086839,8203283023,1354336.89,debit card,success,44851203.81,270.87,5,3960086839 chuyen den 8203283023,2024-09-12 07:10:20
1292,6303485293,6496913603,27299674.49,credit card,success,25565096.63,5459.93,7,6303485293 chuyen den 6496913603,2024-09-12 07:10:40
1293,2843848429,3052928452,20050836.24,wire transfer,success,43771749.33,4010.17,5,2843848429 chuyen den 3052928452,2024-09-12 07:11:00
1294,6303485293,6303485293,10281362.76,debit card,success,1174289.1,2056.27,2,6303485293 chuyen den 6303485293,2024-09-12 07:11:20
1295,6496913603,6303485293,44344557.64,debit card,success,11512465.29,8868.91,5,6496913603 chuyen den 6303485293,2024-09-12 07:11:40
1296,3960086839,6496913603,1761737.08,wire transfer,success,44917427.86,352.35,1,3960086839 chuyen den 6496913603,2024-09-12 07:12:00
1297,3960086839,2843848429,36622271.65,credit card,success,23626118.26,7324.45,6,3960086839 chuyen den 2843848429,2024-09-12 07:12:20
