citizenID,mortdue,value,derog,delinq,clage,ninq,clno,debtinc
001203011308,31739,308744,10,10,154.52759,5,4,33.72948
001203011309,277526,757592,4,12,283.34481,13,78,19.61285
001203011310,394245,755919,10,10,238.26152,2,21,57.60706
001203011311,39383,243192,1,1,338.957,7,42,91.84231
001203011312,342286,141360,5,11,417.97099,4,61,61.78184
001203011313,67332,748579,2,11,274.95836,16,66,57.63376
001203011314,65131,919611,7,11,330.92899,1,1,32.55181
001203011315,238646,755279,9,14,236.58426,10,14,49.91272
001203011316,213603,226084,6,7,112.33778,18,60,99.68812
001203011317,126342,439843,9,12,384.61737,14,4,10.0036
001203011318,160019,187400,10,15,485.11022,8,44,74.25413
001203011319,295091,566710,0,13,237.09636,13,71,96.41447
001203011320,397583,450382,6,12,237.93228,12,62,27.05235
001203011321,388403,552838,3,9,365.79009,14,46,93.26731
001203011322,280247,155796,5,14,459.09658,12,41,29.81395
001203011323,447575,934741,6,4,433.27474,14,42,55.99749
001203011324,326082,430856,8,11,345.29718,3,65,99.36107
001203011325,462094,941089,9,14,118.6838,18,74,24.04623
001203011326,289647,105128,2,2,225.34316,13,11,77.36495
001203011327,213315,823949,6,14,349.23523,10,25,73.09239
001203011328,261178,818850,6,0,351.23062,1,44,68.43387
001203011329,241567,104692,0,14,491.05712,8,7,36.40608
001203011330,490018,842138,6,8,479.52499,6,45,55.23865
001203011331,218135,377341,7,11,465.01742,13,33,79.42195
001203011332,496255,911526,4,11,157.86164,20,3,42.2668
001203011333,103715,857609,0,2,444.28676,19,70,53.09839
001203011334,29226,404499,6,13,157.51929,3,70,83.83289
001203011335,361032,642316,5,12,321.66764,0,61,29.50415
001203011336,162546,760090,2,7,399.07024,10,32,64.5442
001203011337,225823,269763,3,12,150.3702,20,46,90.31142
001203011338,216449,633038,5,6,180.11662,6,66,64.25533
001203011339,359829,500938,7,7,257.65415,1,54,66.29096
001203011340,112061,917237,0,1,327.82455,12,64,70.67092
001203011341,397386,477481,1,14,476.6174,3,25,74.13161
001203011342,258697,856437,7,10,127.72776,1,25,84.85021
001203011343,411946,157657,9,10,209.52713,15,8,14.57876
001203011344,132553,379050,10,8,225.23713,1,76,75.95073
001203011345,176121,432592,2,7,210.70695,11,51,34.2147
001203011346,153082,165135,10,10,135.48475,2,75,65.80074
001203011347,117247,334212,10,7,385.0754,1,31,91.59284
001203011348,337138,284323,6,11,358.57247,0,0,23.52091
001203011349,75057,732140,10,4,314.71534,11,58,89.84285
001203011350,243635,238345,7,0,458.36009,4,16,94.11789
001203011351,259037,860474,10,3,283.55037,18,75,64.60233
001203011352,47410,328832,1,4,230.82208,19,11,38.70876
001203011353,496592,124083,8,14,193.45362,13,65,73.20953
001203011354,103486,268122,5,0,454.13595,6,30,58.43445
001203011355,254590,961316,5,11,445.70495,19,15,97.71882
001203011356,171380,376102,6,3,169.09299,2,44,60.32097
001203011357,97794,933567,2,1,349.17095,12,79,28.60829
001203011358,233356,154722,5,0,353.12033,7,12,28.25975
001203011359,413372,292040,5,1,314.97876,2,52,41.24953
001203011360,37261,888947,4,4,273.39637,16,8,27.72422
001203011361,430955,719033,9,13,447.97706,9,44,76.9265
001203011362,327499,759182,9,2,342.78707,8,0,17.48681
001203011363,169366,986960,1,6,144.79828,1,46,72.87833
001203011364,180579,965459,1,11,287.12461,15,19,99.30531
001203011365,206560,805973,7,9,230.86801,16,76,70.94621
001203011366,273651,608225,8,11,396.29459,17,19,57.03467
001203011367,346359,845818,7,14,229.33359,14,40,74.40035
001203011368,491345,196699,10,7,370.98104,17,9,77.49085
001203011369,468312,644221,3,2,343.53991,13,27,26.99483
001203011370,173074,868849,3,12,331.43031,20,3,61.59717
001203011371,14157,936013,5,15,308.89911,15,34,13.62593
001203011372,48324,150108,9,1,279.17349,20,57,56.54208
001203011373,79179,223047,0,6,314.52689,0,44,23.67904
001203011374,102621,153464,1,6,272.96151,14,34,65.76067
001203011375,167102,326462,3,1,154.48892,17,1,36.46838
001203011376,399313,191034,8,5,247.93577,20,75,26.39263
001203011377,446391,565849,5,1,371.04062,15,4,45.50396
001203011378,44615,501350,8,8,447.94365,1,46,26.4455
001203011379,421184,991458,9,0,365.33544,4,14,90.45386
001203011380,439522,153839,8,4,441.40384,16,49,11.97621
001203011381,323005,378127,8,1,424.80447,3,32,61.74528
001203011382,288731,395460,6,14,161.71064,7,78,50.28138
001203011383,369276,645606,8,2,337.29344,11,51,37.15775
001203011384,205111,344932,10,3,454.37925,8,31,55.56263
001203011385,259884,269261,10,14,280.69333,19,60,27.73049
001203011386,375949,636015,9,9,250.03157,7,43,81.92696
001203011387,229991,440384,1,8,248.521,3,58,36.2847
001203011388,310051,301772,5,6,376.75617,16,4,89.61223
001203011389,155917,616097,10,10,248.56487,17,39,66.66298
001203011390,198760,174125,5,0,113.78135,3,24,36.84133
001203011391,462099,447326,3,8,484.89249,17,2,15.67003
001203011392,141038,699405,10,7,270.41733,11,14,17.82335
001203011393,85639,298007,0,12,285.87035,18,3,12.71815
001203011394,495767,509196,8,5,318.831,4,42,43.70285
001203011395,252668,690897,6,14,442.48345,20,73,81.18588
001203011396,443779,763970,9,15,105.98286,20,40,45.3746
001203011397,400464,674287,8,4,368.09628,14,13,32.94484
001203011398,129969,964527,4,14,105.1861,20,68,73.20617
001203011399,169938,105301,1,1,195.01486,7,27,64.28921
001203011400,125266,391559,9,14,209.1552,1,71,81.24948
001203011401,43404,981365,0,11,368.45563,5,65,11.91071
001203011402,306382,682961,0,13,368.09558,19,11,20.66098
001203011403,372709,386402,9,5,236.99093,16,28,39.02238
001203011404,236887,687828,2,5,216.40529,14,19,55.62588
001203011405,308739,314840,4,5,491.72958,18,21,22.86113
001203011406,30336,448803,6,3,164.7236,20,59,99.81064
001203011407,42689,187437,2,5,167.36185,10,76,95.44223
001203011408,187108,524976,7,2,320.25545,2,15,16.43931
001203011409,126131,900941,0,0,231.12421,14,46,39.94473
001203011410,432881,502190,4,6,255.01209,4,73,14.06801
001203011411,96596,644593,5,5,347.00188,16,7,32.18105
001203011412,223846,773068,5,7,154.01604,8,12,87.72237
001203011413,204902,729583,3,10,319.2832,15,33,23.72425
001203011414,419947,972918,1,0,397.4483,6,63,65.3603
001203011415,35863,637243,8,15,170.18212,12,53,60.51199
001203011416,109469,605887,9,6,365.12855,10,9,97.35804
001203011417,356542,699171,10,3,228.37182,9,14,81.9117
001203011418,112971,396392,0,2,327.15924,20,80,96.27613
001203011419,403822,329938,10,9,385.91661,6,34,19.9319
001203011420,166269,225551,6,15,363.02121,17,74,67.09769
001203011421,474309,565574,10,3,384.78205,5,77,57.2481
001203011422,402927,548807,2,4,332.73809,7,51,75.75168
001203011423,316869,481486,10,1,421.32242,17,24,12.50691
001203011424,307494,781933,5,6,266.96988,2,12,19.23241
001203011425,185645,587300,9,3,272.32974,0,80,13.20656
001203011426,311534,188784,10,13,192.03659,17,40,38.12696
001203011427,38303,342783,4,11,458.87824,11,25,32.94126
001203011428,148378,644459,5,9,303.63838,12,44,39.86253
001203011429,425738,919685,6,11,189.54402,8,32,10.83522
001203011430,104987,534835,3,1,439.9828,15,33,34.32258
001203011431,414236,970152,1,1,381.58004,14,1,53.86796
001203011432,244982,497790,2,1,322.29963,15,51,57.17741
001203011433,383039,357146,8,15,183.60266,19,68,74.5603
001203011434,444893,186930,9,6,302.36845,6,57,57.67877
001203011435,218141,888588,7,7,249.71654,2,19,15.06214
001203011436,179694,132704,4,6,135.76152,0,59,81.22249
001203011437,313862,720965,5,5,190.8279,19,19,33.44166
001203011438,441478,839890,7,2,322.80414,4,57,88.94615
001203011439,463232,102747,9,11,223.38037,4,11,97.34142
001203011440,173576,580121,3,6,406.09738,20,50,74.74815
001203011441,268271,926733,3,7,333.56497,17,21,90.11249
001203011442,444598,258803,7,14,128.38758,13,78,60.49706
001203011443,325791,248376,8,12,340.72917,7,19,43.06761
001203011444,224261,739323,8,8,131.94082,3,37,73.31695
001203011445,230409,489369,6,14,458.45885,9,10,27.69046
001203011446,169533,472909,7,1,253.8921,5,44,46.23518
001203011447,234511,198605,0,5,438.3643,5,58,24.28118
001203011448,469222,179993,10,5,122.04372,11,13,81.93099
001203011449,417647,884203,1,9,213.09745,20,4,91.91313
001203011450,65824,685814,10,14,368.49586,6,58,92.41466
001203011451,333367,362744,0,12,430.25848,1,30,32.40805
001203011452,359962,302660,2,14,206.76375,5,30,64.72989
001203011453,485061,323320,10,14,302.69766,18,33,75.17258
001203011454,456827,697049,4,0,419.07694,0,11,98.27267
001203011455,123754,285852,6,4,477.1859,6,79,17.64384
001203011456,370141,190843,5,15,421.87948,3,53,64.0195
001203011457,211420,513601,8,6,477.52255,20,49,67.87842
001203011458,202778,535329,5,1,223.63807,17,60,12.01642
001203011459,481889,595916,10,3,179.44662,15,47,44.29522
001203011460,15860,412516,1,5,229.93268,4,68,34.2246
001203011461,410771,790003,6,14,378.33975,12,20,31.30143
001203011462,280765,698547,7,0,324.62664,9,53,69.34391
001203011463,344501,459178,4,10,142.18911,7,66,87.11246
001203011464,322775,938943,4,12,129.49876,14,38,27.51472
001203011465,106051,309815,2,9,366.61627,4,66,21.06031
001203011466,54127,121243,4,10,427.27412,20,79,34.93338
001203011467,473168,198480,7,9,447.55408,7,55,43.20039
001203011468,441180,578568,1,8,484.5828,14,30,24.58356
001203011469,77075,949291,9,6,183.70936,20,59,34.72576
001203011470,82856,214927,6,10,183.59482,8,27,61.67138
001203011471,189091,715812,6,5,299.9725,9,9,71.04046
001203011472,249608,486732,4,15,327.91309,12,50,93.46413
001203011473,240749,283003,4,11,343.9829,7,79,10.39016
001203011474,196366,831710,7,15,488.96039,6,66,32.50171
001203011475,462833,737990,6,8,373.68798,1,80,83.31785
001203011476,321344,647764,2,12,354.15197,13,6,85.27683
001203011477,99528,907527,10,0,105.0736,6,12,30.0736
001203011478,173896,366181,1,12,310.2094,11,19,66.32398
001203011479,468319,561108,8,0,185.91846,7,42,20.70916
001203011480,447034,833437,6,2,389.9254,0,8,16.52391
001203011481,250661,188769,7,12,480.16767,8,47,27.57972
001203011482,34966,632695,6,11,499.87481,13,3,87.33087
001203011483,190461,826875,9,2,107.63969,14,34,67.40891
001203011484,168169,341223,0,3,203.40456,16,1,99.64607
001203011485,221240,499871,6,10,275.67355,10,21,46.95051
001203011486,342783,173661,2,2,258.97212,9,53,15.19633
001203011487,234622,305187,4,14,204.42365,9,46,37.30635
001203011488,411871,623749,1,4,427.15453,9,68,59.60666
001203011489,238044,936750,2,14,340.68515,14,25,29.43261
001203011490,224640,393381,6,8,242.7264,19,29,89.3302
001203011491,442759,630125,1,10,225.20337,18,53,38.89407
001203011492,342829,783948,1,4,154.17643,9,0,80.42868
001203011493,239760,496458,1,3,294.26873,5,22,43.19026
001203011494,437643,934991,2,15,452.39983,9,24,44.07438
001203011495,192226,187766,5,7,212.64179,12,51,69.82945
001203011496,71380,361313,6,10,362.74428,11,19,84.90832
001203011497,286462,923442,2,3,290.34951,10,26,99.35739
001203011498,397588,567565,8,3,447.62413,13,53,45.04519
001203011499,181472,203932,8,12,422.29553,2,70,95.16648
001203011500,492227,217189,1,4,464.3591,10,22,31.52947
001203011501,278922,413069,2,7,351.67984,20,5,81.91275
001203011502,40081,526510,8,13,321.6722,11,0,15.93216
001203011503,398605,517257,10,13,427.47377,19,70,20.33516
001203011504,184147,934248,4,11,121.94962,14,78,54.95547
001203011505,348799,440804,2,3,281.80176,7,71,23.65609
001203011506,30100,566182,4,15,425.2037,18,8,88.72327
001203011507,10336,798988,8,10,314.67531,1,25,46.57315
001203011508,208853,673119,9,14,407.99335,9,12,74.86801
001203011509,293145,931079,4,11,453.23865,10,45,98.06883
001203011510,164106,436363,6,15,385.34966,8,23,97.73142
001203011511,459667,293898,4,0,428.28285,5,51,44.05239
001203011512,46330,454588,0,10,448.73201,11,43,76.72857
001203011513,495402,720622,10,3,374.83612,7,64,51.07373
001203011514,86479,863897,4,13,475.13044,2,20,72.63783
001203011515,419688,350035,3,5,235.44087,5,66,29.30545
001203011516,150135,367583,10,2,419.75874,7,42,45.87156
001203011517,58981,771257,0,11,381.26199,17,34,91.07069
001203011518,442220,518682,7,6,123.13999,1,43,87.66497
001203011519,245112,632735,9,4,222.10324,15,55,51.95833
001203011520,477234,276001,10,7,283.65544,1,43,61.28392
001203011521,187307,516871,8,14,105.6764,17,0,55.08714
001203011522,119781,780178,0,1,381.5545,14,27,14.50579
001203011523,428540,932732,6,14,408.22604,5,58,58.07082
001203011524,215507,282705,10,6,166.74942,19,72,68.01046
001203011525,317876,354114,10,8,448.60639,6,14,47.1664
001203011526,93260,721101,8,9,367.39748,19,68,71.68552
001203011527,211942,610475,2,4,461.98269,17,47,76.30147
001203011528,320105,356561,6,15,186.23995,17,41,77.9511
001203011529,240632,737759,2,15,381.99392,13,18,52.62751
001203011530,448935,187106,10,14,409.18558,7,8,72.72678
001203011531,216302,609288,3,6,214.07974,17,56,42.41879
001203011532,251157,119439,6,0,307.5285,20,44,82.35335
001203011533,321077,369677,0,10,299.59571,17,75,99.56369
001203011534,334955,404139,5,1,327.60157,6,53,69.61651
001203011535,407768,436603,7,13,424.68555,7,32,41.77157
001203011536,197988,356871,3,11,305.98622,12,79,80.26159
001203011537,449499,134349,7,7,200.19746,3,79,78.19592
001203011538,222275,275598,6,14,186.68728,12,71,49.19667
001203011539,279458,822318,6,3,100.90498,1,54,59.3201
001203011540,99095,557334,9,4,222.51893,2,23,84.42124
001203011541,451009,101844,4,2,290.08666,10,29,44.95883
001203011542,216585,994334,5,14,243.64675,3,63,75.01691
001203011543,389362,150532,5,6,463.6824,18,53,36.46308
001203011544,394231,306913,3,10,288.20054,5,15,52.31599
001203011545,71033,369825,1,4,300.07865,1,41,52.2175
001203011546,389049,980340,4,11,370.34994,18,41,61.68256
001203011547,109931,681054,0,1,178.49355,17,75,13.2461
001203011548,127631,435793,1,3,212.36391,20,22,27.37536
001203011549,69075,100780,10,12,317.54503,18,47,54.44609
001203011550,283567,781980,0,3,174.7552,10,4,88.60832
001203011551,394504,713197,2,2,324.97648,1,48,62.83032
001203011552,195600,120232,10,15,207.62218,14,42,93.48826
001203011553,289012,433368,8,0,474.99704,1,78,50.0132
001203011554,90736,541212,8,1,140.8762,8,54,38.89306
001203011555,223032,976832,3,7,219.34309,10,49,47.59101
001203011556,358585,411746,1,8,462.27771,0,43,54.80539
001203011557,90148,272305,7,15,413.30743,10,75,74.09988
001203011558,166240,377090,0,14,131.48565,19,17,69.66371
001203011559,484750,682998,1,0,284.22727,5,18,80.85539
001203011560,298745,640004,8,4,151.1407,15,76,50.80407
001203011561,225963,695651,1,4,457.59204,16,40,84.53732
001203011562,151640,857170,2,12,395.3656,18,37,89.9494
001203011563,363491,396109,3,2,268.6571,0,58,63.75121
001203011564,131213,937500,10,11,297.79582,5,63,36.96978
001203011565,328344,849518,2,15,347.05364,10,34,90.87995
001203011566,26601,766257,10,9,458.38128,5,60,30.24267
001203011567,19045,342167,3,8,456.6834,7,72,19.37978
001203011568,295445,865343,1,1,301.90779,11,80,15.27319
001203011569,256833,898256,3,6,433.98471,0,47,66.79032
001203011570,96618,426981,0,8,174.13248,16,12,46.20481
001203011571,277308,886431,6,7,489.50745,4,4,58.13992
001203011572,306854,153403,4,1,469.19968,14,39,49.23766
001203011573,429480,416440,4,5,286.84236,10,66,11.14391
001203011574,13962,263439,9,8,484.47718,12,73,77.81693
001203011575,240121,418899,10,0,145.76751,4,45,29.86096
001203011576,423255,914557,4,3,260.04527,15,73,72.8483
001203011577,240135,224809,4,5,271.18637,16,53,60.83074
001203011578,310764,964359,2,1,376.79909,11,74,66.98208
001203011579,286875,392220,7,11,134.14411,12,51,56.06202
001203011580,179483,636277,10,12,387.168,6,24,70.80563
001203011581,177816,322545,8,15,396.89718,13,1,34.40102
001203011582,149426,760908,6,10,175.68153,17,28,34.42965
001203011583,152499,360172,10,1,194.56799,9,14,10.92411
001203011584,389025,869949,6,0,197.01678,8,1,22.63539
001203011585,95304,113806,9,15,213.05843,8,54,98.54371
001203011586,418894,654451,3,4,413.36916,11,52,87.62307
001203011587,127730,279859,4,14,302.6213,20,2,17.26195
001203011588,349963,564456,4,0,122.85277,3,30,26.20942
001203011589,80399,286390,8,4,405.76869,10,54,28.41368
001203011590,41560,342687,1,13,416.81351,6,76,64.91703
001203011591,283800,207139,0,3,424.36927,12,30,50.77021
001203011592,408855,300229,9,2,282.30213,0,36,88.63291
001203011593,237250,555352,4,3,415.4671,14,21,61.73033
001203011594,400539,888298,2,14,144.51587,4,80,74.71897
001203011595,188861,776881,0,4,417.73663,7,51,41.51105
001203011596,102194,742166,6,6,161.81356,19,43,25.65456
001203011597,423032,671708,9,5,177.08528,13,3,71.67279
001203011598,153069,670299,3,15,193.37228,10,22,21.14136
001203011599,464007,808280,5,14,186.94804,16,59,39.79314
001203011600,160857,315369,5,10,148.91819,20,3,65.45248
001203011601,285682,497748,7,3,413.63914,10,10,78.45861
001203011602,152547,415980,0,3,375.11226,5,19,47.52582
001203011603,267206,938387,4,9,422.7939,1,80,57.98593
001203011604,389715,877467,6,5,142.95409,3,1,98.80498
001203011605,468897,722452,0,6,184.60672,13,44,52.64729
001203011606,391359,842328,0,4,253.98088,7,49,50.23786
001203011607,84424,920507,10,13,487.05298,0,37,99.68955
001203011608,214975,121044,6,13,154.62012,6,50,27.42469
001203011609,222022,847534,0,11,120.27576,20,27,37.41895
001203011610,102231,471520,3,4,455.35925,0,14,89.84895
001203011611,215666,774542,2,1,146.38769,10,13,81.3882
001203011612,252734,815201,9,5,352.65439,20,23,10.22045
001203011613,251975,664822,5,4,434.2321,14,66,92.17833
001203011614,271338,911518,3,5,399.99881,17,2,83.32505
001203011615,88885,385023,0,11,192.03146,8,10,35.59542
001203011616,78243,208970,1,11,331.21346,5,18,15.14889
001203011617,83439,837124,8,7,364.36391,12,15,49.21878
001203011618,72233,103604,2,3,368.62811,4,70,12.29654
001203011619,249428,122558,9,5,198.93947,17,46,19.81769
001203011620,450522,344172,4,7,143.06556,3,31,36.06617
001203011621,173212,882105,5,1,195.48078,13,8,22.69411
001203011622,415493,111071,2,1,114.37722,4,75,59.53558
001203011623,494306,842014,10,10,103.07396,5,15,24.90708
001203011624,478706,402161,8,4,107.08449,7,57,60.95215
001203011625,41857,540475,9,4,268.41414,17,42,92.79357
001203011626,59360,776472,10,12,429.59809,9,55,12.09175
001203011627,364860,644253,7,13,104.51887,11,63,34.5248
001203011628,417419,720271,1,12,373.22145,4,63,48.46672
001203011629,160175,944581,9,2,299.58457,1,67,63.78109
001203011630,398862,139273,2,0,233.12382,3,35,67.61578
001203011631,36497,596815,1,5,100.3116,14,61,34.36934
001203011632,469688,362858,0,15,467.7215,13,5,91.60895
001203011633,116999,932791,5,15,454.36896,13,65,38.69494
001203011634,396777,880702,6,6,123.41107,13,31,52.79923
001203011635,192452,135005,3,9,271.83654,5,74,78.88792
001203011636,459145,687237,5,3,499.28595,20,59,28.29468
001203011637,298014,225668,3,10,179.95978,1,29,63.83852
